Temps (s) - Tc : consigne T (mm)	R (mm) - Tc : consigne T (mm)	Temps (s) - T : position T (mm)	R (mm) - T : position T (mm)	Temps (s) - e1T : écart 1 T (mm)	R (mm) - e1T : écart 1 T (mm)	Temps (s) - e2T : écart 2 T (mm)	R (mm) - e2T : écart 2 T (mm)	Temps (s) - e3T : écart 3 T (V)	R (mm) - e3T : écart 3 T (V)	Temps (s) - uT : tension moteur T (V)	R (mm) - uT : tension moteur T (V)	Temps (s) - iT : intensité moteur T (A)	R (mm) - iT : intensité moteur T (A)	Temps (s) - Rc : consigne R (°)	R (mm) - Rc : consigne R (°)	Temps (s) - R : position R (°)	R (mm) - R : position R (°)	Temps (s) - e1R : écart 1 R (°)	R (mm) - e1R : écart 1 R (°)	Temps (s) - e2R : écart 2 R (°)	R (mm) - e2R : écart 2 R (°)	Temps (s) - e3R : écart 3 R (V)	R (mm) - e3R : écart 3 R (V)	Temps (s) - uR : tension moteur R (V)	R (mm) - uR : tension moteur R (V)	Temps (s) - iR : intensité moteur R (A)	R (mm) - iR : intensité moteur R (A)	Temps (s) - ar : accel radiale (g)       	R (mm) - ar : accel radiale (g)       	Temps (s) - at : accel tangentielle (g)  	R (mm) - at : accel tangentielle (g)  	Temps (s) - gz : gyro Z (°/s)	R (mm) - gz : gyro Z (°/s)	Temps (s) - formule 1	R (mm) - formule 1	Temps (s) - formule 2	R (mm) - formule 2	Temps (s) - Curseur	R (mm) - Curseur
1.275	279.515	1.275	279.16	1.275	0.355476	1.275	0.355476	1.275	0.446809	1.275	-0.152186	1.275	-0.00915527	1.275	10.3053	1.275	9.894	1.275	0.411282	1.275	0.411282	1.275	0.48208	1.275	-0.0523978	1.275	0.0366211	1.275	-0.0090332	1.275	-0.0155029	1.275	-1.41907	1.275	0	1.275	0		
1.278	279.515	1.278	279.16	1.278	0.355476	1.278	0.355476	1.278	0.441771	1.278	-0.166442	1.278	-0.00732422	1.278	10.3053	1.278	9.894	1.278	0.411282	1.278	0.411282	1.278	0.48208	1.278	-0.10942	1.278	0.0274658	1.278	-0.00500488	1.278	-0.0169678	1.278	-1.27411	1.278	0	1.278	0		
1.281	279.515	1.281	279.16	1.281	0.355476	1.281	0.355476	1.281	0.446809	1.281	-0.152186	1.281	-0.0109863	1.281	10.3053	1.281	9.894	1.281	0.411282	1.281	0.411282	1.281	0.48208	1.281	-0.0523978	1.281	0.0402832	1.281	-0.012085	1.281	-0.0184326	1.281	-1.25885	1.281	0	1.281	0		
1.284	279.515	1.284	279.16	1.284	0.355476	1.284	0.355476	1.284	0.441771	1.284	-0.152186	1.284	-0.0109863	1.284	10.3053	1.284	9.894	1.284	0.411282	1.284	0.411282	1.284	0.477042	1.284	-0.10942	1.284	0.0219727	1.284	-0.0111084	1.284	-0.0179443	1.284	-1.25885	1.284	0	1.284	0		
1.287	279.515	1.287	279.16	1.287	0.355476	1.287	0.355476	1.287	0.441771	1.287	-0.152186	1.287	-0.0128174	1.287	10.3053	1.287	9.894	1.287	0.411282	1.287	0.411282	1.287	0.48208	1.287	-0.0523978	1.287	0.0366211	1.287	-0.00793457	1.287	-0.0181885	1.287	-1.3504	1.287	0	1.287	0		
1.29	279.515	1.29	279.16	1.29	0.355476	1.29	0.355476	1.29	0.441771	1.29	-0.152186	1.29	-0.00915527	1.29	10.3053	1.29	9.894	1.29	0.411282	1.29	0.411282	1.29	0.48208	1.29	-0.10942	1.29	0.0219727	1.29	-0.0012207	1.29	-0.0145264	1.29	-1.36566	1.29	0	1.29	0		
1.293	279.515	1.293	279.16	1.293	0.355476	1.293	0.355476	1.293	0.446809	1.293	-0.152186	1.293	-0.0109863	1.293	10.3053	1.293	9.894	1.293	0.411282	1.293	0.411282	1.293	0.48208	1.293	-0.0523978	1.293	0.0384522	1.293	-0.00317383	1.293	-0.0145264	1.293	-1.49536	1.293	0	1.293	0		
1.296	279.515	1.296	279.16	1.296	0.355476	1.296	0.355476	1.296	0.441771	1.296	-0.152186	1.296	-0.00915527	1.296	10.3053	1.296	9.894	1.296	0.411282	1.296	0.411282	1.296	0.48208	1.296	-0.0523978	1.296	0.0402832	1.296	0.00280762	1.296	-0.0168457	1.296	-1.49536	1.296	0	1.296	0		
1.299	279.515	1.299	279.16	1.299	0.355476	1.299	0.355476	1.299	0.441771	1.299	-0.166442	1.299	-0.00915527	1.299	10.3053	1.299	9.894	1.299	0.411282	1.299	0.411282	1.299	0.487119	1.299	-0.0523978	1.299	0.0384522	1.299	-0.00268555	1.299	-0.0196533	1.299	-1.4267	1.299	0	1.299	0		
1.302	279.515	1.302	279.16	1.302	0.355476	1.302	0.355476	1.302	0.441771	1.302	-0.152186	1.302	-0.0109863	1.302	10.3053	1.302	9.894	1.302	0.411282	1.302	0.411282	1.302	0.48208	1.302	-0.0666533	1.302	0.0384522	1.302	-0.00219727	1.302	-0.0123291	1.302	-1.45721	1.302	0	1.302	0		
1.305	279.515	1.305	279.16	1.305	0.355476	1.305	0.355476	1.305	0.441771	1.305	-0.152186	1.305	-0.0128174	1.305	10.3053	1.305	9.894	1.305	0.411282	1.305	0.411282	1.305	0.48208	1.305	-0.0523978	1.305	0.03479	1.305	-0.00170898	1.305	-0.0164795	1.305	-1.40381	1.305	0	1.305	0		
1.308	279.515	1.308	279.16	1.308	0.355476	1.308	0.355476	1.308	0.446809	1.308	-0.152186	1.308	-0.0109863	1.308	10.3053	1.308	9.894	1.308	0.411282	1.308	0.411282	1.308	0.48208	1.308	-0.0523978	1.308	0.0384522	1.308	0.000244141	1.308	-0.0125732	1.308	-1.43433	1.308	0	1.308	0		
1.311	279.515	1.311	279.16	1.311	0.355476	1.311	0.355476	1.311	0.446809	1.311	-0.152186	1.311	-0.0109863	1.311	10.3053	1.311	9.894	1.311	0.411282	1.311	0.411282	1.311	0.48208	1.311	-0.0523978	1.311	0.0366211	1.311	0.00476074	1.311	-0.0167236	1.311	-1.53351	1.311	0	1.311	0		
1.314	279.515	1.314	279.16	1.314	0.355476	1.314	0.355476	1.314	0.441771	1.314	-0.152186	1.314	-0.0128174	1.314	10.3053	1.314	9.894	1.314	0.411282	1.314	0.411282	1.314	0.48208	1.314	-0.0523978	1.314	0.0402832	1.314	0.00732422	1.314	-0.010498	1.314	-1.50299	1.314	0	1.314	0		
1.317	279.515	1.317	279.16	1.317	0.355476	1.317	0.355476	1.317	0.441771	1.317	-0.152186	1.317	-0.00915527	1.317	10.3053	1.317	9.894	1.317	0.411282	1.317	0.411282	1.317	0.477042	1.317	-0.10942	1.317	0.0274658	1.317	0.00488281	1.317	-0.0148926	1.317	-1.44958	1.317	0	1.317	0		
1.32	279.515	1.32	279.16	1.32	0.355476	1.32	0.355476	1.32	0.446809	1.32	-0.166442	1.32	-0.0146484	1.32	10.3053	1.32	9.894	1.32	0.411282	1.32	0.411282	1.32	0.48208	1.32	-0.0523978	1.32	0.03479	1.32	-0.000976562	1.32	-0.0146484	1.32	-1.51825	1.32	0	1.32	0		
1.323	279.515	1.323	279.16	1.323	0.355476	1.323	0.355476	1.323	0.446809	1.323	-0.152186	1.323	-0.0128174	1.323	10.3053	1.323	9.894	1.323	0.411282	1.323	0.411282	1.323	0.477042	1.323	-0.0523978	1.323	0.0402832	1.323	-0.00268555	1.323	-0.0227051	1.323	-1.41907	1.323	0	1.323	0		
1.326	279.515	1.326	279.16	1.326	0.355476	1.326	0.355476	1.326	0.441771	1.326	-0.152186	1.326	-0.0109863	1.326	10.3053	1.326	9.894	1.326	0.411282	1.326	0.411282	1.326	0.48208	1.326	-0.0666533	1.326	0.032959	1.326	-0.00195312	1.326	-0.0137939	1.326	-1.31226	1.326	0	1.326	0		
1.329	279.515	1.329	279.16	1.329	0.355476	1.329	0.355476	1.329	0.441771	1.329	-0.166442	1.329	-0.0128174	1.329	10.3053	1.329	9.894	1.329	0.411282	1.329	0.411282	1.329	0.48208	1.329	-0.0523978	1.329	0.0366211	1.329	-0.0057373	1.329	-0.0163574	1.329	-1.48773	1.329	0	1.329	0		
1.332	279.515	1.332	279.16	1.332	0.355476	1.332	0.355476	1.332	0.441771	1.332	-0.152186	1.332	-0.0109863	1.332	10.3053	1.332	9.894	1.332	0.411282	1.332	0.411282	1.332	0.48208	1.332	-0.0809087	1.332	0.03479	1.332	0.00317383	1.332	-0.020874	1.332	-1.57166	1.332	0	1.332	0		
1.335	279.515	1.335	279.16	1.335	0.355476	1.335	0.355476	1.335	0.441771	1.335	-0.152186	1.335	-0.0128174	1.335	10.3053	1.335	9.894	1.335	0.411282	1.335	0.411282	1.335	0.48208	1.335	-0.0523978	1.335	0.03479	1.335	0.00463867	1.335	-0.0239258	1.335	-1.53351	1.335	0	1.335	0		
1.338	279.515	1.338	279.16	1.338	0.355476	1.338	0.355476	1.338	0.441771	1.338	-0.152186	1.338	-0.0164795	1.338	10.3053	1.338	9.894	1.338	0.411282	1.338	0.411282	1.338	0.48208	1.338	-0.0523978	1.338	0.03479	1.338	0.0065918	1.338	-0.0283203	1.338	-1.51062	1.338	0	1.338	0		
1.341	279.515	1.341	279.16	1.341	0.355476	1.341	0.355476	1.341	0.446809	1.341	-0.152186	1.341	-0.0164795	1.341	10.3053	1.341	9.894	1.341	0.411282	1.341	0.411282	1.341	0.477042	1.341	-0.123675	1.341	0.0256348	1.341	0.000854492	1.341	-0.0214844	1.341	-1.44196	1.341	0	1.341	0		
1.344	279.515	1.344	279.16	1.344	0.355476	1.344	0.355476	1.344	0.441771	1.344	-0.152186	1.344	-0.0146484	1.344	10.3053	1.344	9.894	1.344	0.411282	1.344	0.411282	1.344	0.48208	1.344	-0.0523978	1.344	0.0402832	1.344	-0.00561523	1.344	-0.0181885	1.344	-1.37329	1.344	0	1.344	0		
1.347	279.515	1.347	279.16	1.347	0.355476	1.347	0.355476	1.347	0.446809	1.347	-0.152186	1.347	-0.0109863	1.347	10.3053	1.347	9.894	1.347	0.411282	1.347	0.411282	1.347	0.48208	1.347	-0.10942	1.347	0.0238037	1.347	-0.00708008	1.347	-0.0241699	1.347	-1.48773	1.347	0	1.347	0		
1.35	279.515	1.35	279.16	1.35	0.355476	1.35	0.355476	1.35	0.441771	1.35	-0.152186	1.35	-0.0128174	1.35	10.3053	1.35	9.894	1.35	0.411282	1.35	0.411282	1.35	0.48208	1.35	-0.0809087	1.35	0.0256348	1.35	-0.00292969	1.35	-0.0241699	1.35	-1.41907	1.35	0	1.35	0		
1.353	279.515	1.353	279.16	1.353	0.355476	1.353	0.355476	1.353	0.441771	1.353	-0.152186	1.353	-0.0128174	1.353	10.3053	1.353	9.894	1.353	0.411282	1.353	0.411282	1.353	0.48208	1.353	-0.123675	1.353	0.0256348	1.353	-0.00390625	1.353	-0.0224609	1.353	-1.51062	1.353	0	1.353	0		
1.356	279.515	1.356	279.16	1.356	0.355476	1.356	0.355476	1.356	0.441771	1.356	-0.152186	1.356	-0.00915527	1.356	10.3053	1.356	9.894	1.356	0.411282	1.356	0.411282	1.356	0.477042	1.356	-0.123675	1.356	0.0256348	1.356	0.0045166	1.356	-0.0134277	1.356	-1.35803	1.356	0	1.356	0		
1.359	279.515	1.359	279.16	1.359	0.355476	1.359	0.355476	1.359	0.446809	1.359	-0.152186	1.359	-0.0128174	1.359	10.3053	1.359	9.894	1.359	0.411282	1.359	0.411282	1.359	0.48208	1.359	-0.0523978	1.359	0.0384522	1.359	0.00830078	1.359	-0.0180664	1.359	-1.43433	1.359	0	1.359	0		
1.362	279.515	1.362	279.16	1.362	0.355476	1.362	0.355476	1.362	0.441771	1.362	-0.152186	1.362	-0.0128174	1.362	10.3053	1.362	9.894	1.362	0.411282	1.362	0.411282	1.362	0.477042	1.362	-0.137931	1.362	0.0256348	1.362	0.000732422	1.362	-0.00964355	1.362	-1.51825	1.362	0	1.362	0		
1.365	279.515	1.365	279.16	1.365	0.355476	1.365	0.355476	1.365	0.441771	1.365	-0.152186	1.365	-0.0128174	1.365	10.3053	1.365	9.894	1.365	0.411282	1.365	0.411282	1.365	0.48208	1.365	-0.123675	1.365	0.0219727	1.365	0.00317383	1.365	-0.0170898	1.365	-1.4801	1.365	0	1.365	0		
1.368	279.515	1.368	279.16	1.368	0.355476	1.368	0.355476	1.368	0.446809	1.368	-0.166442	1.368	-0.00915527	1.368	10.3053	1.368	9.894	1.368	0.411282	1.368	0.411282	1.368	0.48208	1.368	-0.0666533	1.368	0.0421143	1.368	-0.00292969	1.368	-0.0179443	1.368	-1.46484	1.368	0	1.368	0		
1.371	279.515	1.371	279.16	1.371	0.355476	1.371	0.355476	1.371	0.446809	1.371	-0.152186	1.371	-0.0146484	1.371	10.3053	1.371	9.894	1.371	0.411282	1.371	0.411282	1.371	0.48208	1.371	-0.0809087	1.371	0.0219727	1.371	-0.00964355	1.371	-0.0187988	1.371	-1.38855	1.371	0	1.371	0		
1.374	279.515	1.374	279.16	1.374	0.355476	1.374	0.355476	1.374	0.446809	1.374	-0.152186	1.374	-0.0146484	1.374	10.3053	1.374	9.894	1.374	0.411282	1.374	0.411282	1.374	0.48208	1.374	-0.0523978	1.374	0.03479	1.374	-0.00695801	1.374	-0.0203857	1.374	-1.31989	1.374	0	1.374	0		
1.377	279.515	1.377	279.16	1.377	0.355476	1.377	0.355476	1.377	0.446809	1.377	-0.152186	1.377	-0.0128174	1.377	10.3053	1.377	9.894	1.377	0.411282	1.377	0.411282	1.377	0.48208	1.377	-0.0523978	1.377	0.0366211	1.377	-0.00720215	1.377	-0.0192871	1.377	-1.4801	1.377	0	1.377	0		
1.38	279.515	1.38	279.16	1.38	0.355476	1.38	0.355476	1.38	0.446809	1.38	-0.166442	1.38	-0.0109863	1.38	10.3053	1.38	9.894	1.38	0.411282	1.38	0.411282	1.38	0.477042	1.38	-0.0381423	1.38	0.0402832	1.38	-0.00952148	1.38	-0.0218506	1.38	-1.51825	1.38	0	1.38	0		
1.383	279.515	1.383	279.16	1.383	0.355476	1.383	0.355476	1.383	0.441771	1.383	-0.152186	1.383	-0.0109863	1.383	10.3053	1.383	9.894	1.383	0.411282	1.383	0.411282	1.383	0.48208	1.383	-0.0523978	1.383	0.03479	1.383	-0.0152588	1.383	-0.0222168	1.383	-1.46484	1.383	0	1.383	0		
1.386	279.515	1.386	279.16	1.386	0.355476	1.386	0.355476	1.386	0.446809	1.386	-0.152186	1.386	-0.0109863	1.386	10.3053	1.386	9.894	1.386	0.411282	1.386	0.411282	1.386	0.48208	1.386	-0.123675	1.386	0.0292969	1.386	-0.0112305	1.386	-0.0177002	1.386	-1.52588	1.386	0	1.386	0		
1.389	279.515	1.389	279.16	1.389	0.355476	1.389	0.355476	1.389	0.446809	1.389	-0.152186	1.389	-0.0109863	1.389	10.3053	1.389	9.894	1.389	0.411282	1.389	0.411282	1.389	0.48208	1.389	-0.123675	1.389	0.0201416	1.389	-0.0032959	1.389	-0.0148926	1.389	-1.4267	1.389	0	1.389	0		
1.392	279.515	1.392	279.16	1.392	0.355476	1.392	0.355476	1.392	0.446809	1.392	-0.166442	1.392	-0.0109863	1.392	10.3053	1.392	9.894	1.392	0.411282	1.392	0.411282	1.392	0.477042	1.392	-0.0951642	1.392	0.0219727	1.392	-0.00830078	1.392	-0.0136719	1.392	-1.30463	1.392	0	1.392	0		
1.395	279.515	1.395	279.16	1.395	0.355476	1.395	0.355476	1.395	0.446809	1.395	-0.152186	1.395	-0.0109863	1.395	10.3053	1.395	9.894	1.395	0.411282	1.395	0.411282	1.395	0.48208	1.395	-0.0666533	1.395	0.0384522	1.395	-0.00244141	1.395	-0.010376	1.395	-1.51062	1.395	0	1.395	0		
1.398	279.515	1.398	279.16	1.398	0.355476	1.398	0.355476	1.398	0.441771	1.398	-0.152186	1.398	-0.0109863	1.398	10.3053	1.398	9.894	1.398	0.411282	1.398	0.411282	1.398	0.48208	1.398	-0.0523978	1.398	0.0402832	1.398	-0.00256348	1.398	-0.010498	1.398	-1.51825	1.398	0	1.398	0		
1.401	279.515	1.401	279.16	1.401	0.355476	1.401	0.355476	1.401	0.446809	1.401	-0.152186	1.401	-0.0128174	1.401	10.3053	1.401	9.894	1.401	0.411282	1.401	0.411282	1.401	0.48208	1.401	-0.0523978	1.401	0.0421143	1.401	-0.00366211	1.401	-0.0141602	1.401	-1.35803	1.401	0	1.401	0		
1.404	279.515	1.404	279.16	1.404	0.355476	1.404	0.355476	1.404	0.441771	1.404	-0.166442	1.404	-0.0109863	1.404	10.3053	1.404	9.894	1.404	0.411282	1.404	0.411282	1.404	0.48208	1.404	-0.0523978	1.404	0.0384522	1.404	-0.0045166	1.404	-0.0134277	1.404	-1.41907	1.404	0	1.404	0		
1.407	279.515	1.407	279.16	1.407	0.355476	1.407	0.355476	1.407	0.446809	1.407	-0.152186	1.407	-0.0128174	1.407	10.3053	1.407	9.894	1.407	0.411282	1.407	0.411282	1.407	0.48208	1.407	-0.0523978	1.407	0.0402832	1.407	-0.00793457	1.407	-0.0187988	1.407	-1.31226	1.407	0	1.407	0		
1.41	279.515	1.41	279.16	1.41	0.355476	1.41	0.355476	1.41	0.446809	1.41	-0.152186	1.41	-0.0109863	1.41	10.3053	1.41	9.894	1.41	0.411282	1.41	0.411282	1.41	0.48208	1.41	-0.0666533	1.41	0.0384522	1.41	-0.00280762	1.41	-0.0109863	1.41	-1.38855	1.41	0	1.41	0		
1.413	279.515	1.413	279.16	1.413	0.355476	1.413	0.355476	1.413	0.441771	1.413	-0.152186	1.413	-0.0128174	1.413	10.3053	1.413	9.894	1.413	0.411282	1.413	0.411282	1.413	0.48208	1.413	-0.0666533	1.413	0.03479	1.413	-0.0057373	1.413	-0.0137939	1.413	-1.26648	1.413	0	1.413	0		
1.416	279.515	1.416	279.16	1.416	0.355476	1.416	0.355476	1.416	0.441771	1.416	-0.152186	1.416	-0.0146484	1.416	10.3053	1.416	9.894	1.416	0.411282	1.416	0.411282	1.416	0.48208	1.416	-0.0666533	1.416	0.03479	1.416	-0.00805664	1.416	-0.0169678	1.416	-1.51825	1.416	0	1.416	0		
1.419	279.515	1.419	279.16	1.419	0.355476	1.419	0.355476	1.419	0.446809	1.419	-0.152186	1.419	-0.0109863	1.419	10.3053	1.419	9.894	1.419	0.411282	1.419	0.411282	1.419	0.48208	1.419	-0.0809087	1.419	0.0292969	1.419	-0.0032959	1.419	-0.0141602	1.419	-1.43433	1.419	0	1.419	0		
1.422	279.515	1.422	279.16	1.422	0.355476	1.422	0.355476	1.422	0.441771	1.422	-0.152186	1.422	-0.0128174	1.422	10.3053	1.422	9.894	1.422	0.411282	1.422	0.411282	1.422	0.48208	1.422	-0.0666533	1.422	0.032959	1.422	-0.000610352	1.422	-0.012207	1.422	-1.40381	1.422	0	1.422	0		
1.425	279.515	1.425	279.16	1.425	0.355476	1.425	0.355476	1.425	0.446809	1.425	-0.166442	1.425	-0.0109863	1.425	10.3053	1.425	9.894	1.425	0.411282	1.425	0.411282	1.425	0.472003	1.425	-0.0809087	1.425	0.0256348	1.425	-0.00708008	1.425	-0.0145264	1.425	-1.48773	1.425	0	1.425	0		
1.428	279.515	1.428	279.16	1.428	0.355476	1.428	0.355476	1.428	0.441771	1.428	-0.152186	1.428	-0.0109863	1.428	10.3053	1.428	9.894	1.428	0.411282	1.428	0.411282	1.428	0.48208	1.428	-0.10942	1.428	0.0219727	1.428	-0.00439453	1.428	-0.0189209	1.428	-1.297	1.428	0	1.428	0		
1.431	279.515	1.431	279.16	1.431	0.355476	1.431	0.355476	1.431	0.441771	1.431	-0.152186	1.431	-0.0128174	1.431	10.3053	1.431	9.894	1.431	0.411282	1.431	0.411282	1.431	0.48208	1.431	-0.0523978	1.431	0.0384522	1.431	0.0032959	1.431	-0.0178223	1.431	-1.37329	1.431	0	1.431	0		
1.434	279.515	1.434	279.16	1.434	0.355476	1.434	0.355476	1.434	0.446809	1.434	-0.152186	1.434	-0.00732422	1.434	10.3053	1.434	9.894	1.434	0.411282	1.434	0.411282	1.434	0.48208	1.434	-0.0666533	1.434	0.0366211	1.434	-0.000854492	1.434	-0.0178223	1.434	-1.43433	1.434	0	1.434	0		
1.437	279.515	1.437	279.16	1.437	0.355476	1.437	0.355476	1.437	0.441771	1.437	-0.152186	1.437	-0.00915527	1.437	10.3053	1.437	9.894	1.437	0.411282	1.437	0.411282	1.437	0.48208	1.437	-0.0666533	1.437	0.0421143	1.437	-0.00341797	1.437	-0.0152588	1.437	-1.40381	1.437	0	1.437	0		
1.44	279.515	1.44	279.16	1.44	0.355476	1.44	0.355476	1.44	0.441771	1.44	-0.152186	1.44	-0.00732422	1.44	10.3053	1.44	9.894	1.44	0.411282	1.44	0.411282	1.44	0.48208	1.44	-0.0951642	1.44	0.0238037	1.44	-0.00231934	1.44	-0.0174561	1.44	-1.41907	1.44	0	1.44	0		
1.443	279.515	1.443	279.16	1.443	0.355476	1.443	0.355476	1.443	0.441771	1.443	-0.166442	1.443	-0.00915527	1.443	10.3053	1.443	9.894	1.443	0.411282	1.443	0.411282	1.443	0.48208	1.443	-0.0666533	1.443	0.0366211	1.443	-0.000976562	1.443	-0.0163574	1.443	-1.39618	1.443	0	1.443	0		
1.446	279.515	1.446	279.16	1.446	0.355476	1.446	0.355476	1.446	0.441771	1.446	-0.152186	1.446	-0.00915527	1.446	10.3053	1.446	9.894	1.446	0.411282	1.446	0.411282	1.446	0.487119	1.446	-0.0951642	1.446	0.0201416	1.446	0.00341797	1.446	-0.0196533	1.446	-1.38855	1.446	0	1.446	0		
1.449	279.515	1.449	279.16	1.449	0.355476	1.449	0.355476	1.449	0.446809	1.449	-0.152186	1.449	-0.00549316	1.449	10.3053	1.449	9.894	1.449	0.411282	1.449	0.411282	1.449	0.487119	1.449	-0.0523978	1.449	0.0366211	1.449	0.00634766	1.449	-0.019043	1.449	-1.39618	1.449	0	1.449	0		
1.452	279.515	1.452	279.16	1.452	0.355476	1.452	0.355476	1.452	0.441771	1.452	-0.152186	1.452	-0.0109863	1.452	10.3053	1.452	9.894	1.452	0.411282	1.452	0.411282	1.452	0.48208	1.452	-0.10942	1.452	0.0238037	1.452	0.00231934	1.452	-0.0130615	1.452	-1.44958	1.452	0	1.452	0		
1.455	279.515	1.455	279.16	1.455	0.355476	1.455	0.355476	1.455	0.441771	1.455	-0.152186	1.455	-0.00732422	1.455	10.3053	1.455	9.894	1.455	0.411282	1.455	0.411282	1.455	0.477042	1.455	-0.0809087	1.455	0.0311279	1.455	0.00378418	1.455	-0.0145264	1.455	-1.36566	1.455	0	1.455	0		
1.458	279.515	1.458	279.16	1.458	0.355476	1.458	0.355476	1.458	0.446809	1.458	-0.166442	1.458	-0.00915527	1.458	10.3053	1.458	9.894	1.458	0.411282	1.458	0.411282	1.458	0.487119	1.458	-0.10942	1.458	0.0256348	1.458	0.00231934	1.458	-0.0162354	1.458	-1.45721	1.458	0	1.458	0		
1.461	279.515	1.461	279.16	1.461	0.355476	1.461	0.355476	1.461	0.446809	1.461	-0.152186	1.461	-0.00915527	1.461	10.3053	1.461	9.894	1.461	0.411282	1.461	0.411282	1.461	0.48208	1.461	-0.0666533	1.461	0.0402832	1.461	0.00427246	1.461	-0.0202637	1.461	-1.52588	1.461	0	1.461	0		
1.464	279.515	1.464	279.16	1.464	0.355476	1.464	0.355476	1.464	0.441771	1.464	-0.152186	1.464	-0.00915527	1.464	10.3053	1.464	9.894	1.464	0.411282	1.464	0.411282	1.464	0.477042	1.464	-0.0523978	1.464	0.0402832	1.464	0.00256348	1.464	-0.0205078	1.464	-1.38855	1.464	0	1.464	0		
1.467	279.515	1.467	279.16	1.467	0.355476	1.467	0.355476	1.467	0.446809	1.467	-0.152186	1.467	-0.00915527	1.467	10.3053	1.467	9.894	1.467	0.411282	1.467	0.411282	1.467	0.487119	1.467	-0.0951642	1.467	0.0238037	1.467	0.000244141	1.467	-0.0152588	1.467	-1.34277	1.467	0	1.467	0		
1.47	279.515	1.47	279.16	1.47	0.355476	1.47	0.355476	1.47	0.441771	1.47	-0.152186	1.47	-0.0146484	1.47	10.3053	1.47	9.894	1.47	0.411282	1.47	0.411282	1.47	0.48208	1.47	-0.0666533	1.47	0.0384522	1.47	-0.00195312	1.47	-0.020752	1.47	-1.40381	1.47	0	1.47	0		
1.473	279.515	1.473	279.16	1.473	0.355476	1.473	0.355476	1.473	0.441771	1.473	-0.152186	1.473	-0.0109863	1.473	10.3053	1.473	9.894	1.473	0.411282	1.473	0.411282	1.473	0.48208	1.473	-0.0666533	1.473	0.03479	1.473	-0.00683594	1.473	-0.0179443	1.473	-1.38855	1.473	0	1.473	0		
1.476	279.515	1.476	279.16	1.476	0.355476	1.476	0.355476	1.476	0.446809	1.476	-0.152186	1.476	-0.0128174	1.476	10.3053	1.476	9.894	1.476	0.411282	1.476	0.411282	1.476	0.487119	1.476	-0.10942	1.476	0.0256348	1.476	-0.00866699	1.476	-0.0257568	1.476	-1.3504	1.476	0	1.476	0		
1.479	279.515	1.479	279.16	1.479	0.355476	1.479	0.355476	1.479	0.441771	1.479	-0.166442	1.479	-0.00915527	1.479	10.3053	1.479	9.894	1.479	0.411282	1.479	0.411282	1.479	0.48208	1.479	-0.0523978	1.479	0.0402832	1.479	0	1.479	-0.0209961	1.479	-1.49536	1.479	0	1.479	0		
1.482	279.515	1.482	279.16	1.482	0.355476	1.482	0.355476	1.482	0.436732	1.482	-0.152186	1.482	-0.00732422	1.482	10.3053	1.482	9.894	1.482	0.411282	1.482	0.411282	1.482	0.48208	1.482	-0.0523978	1.482	0.0402832	1.482	-0.0020752	1.482	-0.0211182	1.482	-1.48773	1.482	0	1.482	0		
1.485	279.515	1.485	279.16	1.485	0.355476	1.485	0.355476	1.485	0.441771	1.485	-0.152186	1.485	-0.0128174	1.485	10.3053	1.485	9.894	1.485	0.411282	1.485	0.411282	1.485	0.48208	1.485	-0.0666533	1.485	0.0384522	1.485	-0.00256348	1.485	-0.0172119	1.485	-1.46484	1.485	0	1.485	0		
1.488	279.515	1.488	279.16	1.488	0.355476	1.488	0.355476	1.488	0.446809	1.488	-0.152186	1.488	-0.0109863	1.488	10.3053	1.488	9.894	1.488	0.411282	1.488	0.411282	1.488	0.48208	1.488	-0.10942	1.488	0.0292969	1.488	0.0020752	1.488	-0.0227051	1.488	-1.39618	1.488	0	1.488	0		
1.491	279.515	1.491	279.16	1.491	0.355476	1.491	0.355476	1.491	0.446809	1.491	-0.152186	1.491	-0.0128174	1.491	10.3053	1.491	9.894	1.491	0.411282	1.491	0.411282	1.491	0.48208	1.491	-0.10942	1.491	0.0292969	1.491	0.00488281	1.491	-0.0184326	1.491	-1.4267	1.491	0	1.491	0		
1.494	279.515	1.494	279.16	1.494	0.355476	1.494	0.355476	1.494	0.441771	1.494	-0.152186	1.494	-0.0128174	1.494	10.3053	1.494	9.894	1.494	0.411282	1.494	0.411282	1.494	0.48208	1.494	-0.0951642	1.494	0.0219727	1.494	-0.00012207	1.494	-0.0131836	1.494	-1.4801	1.494	0	1.494	0		
1.497	279.515	1.497	279.16	1.497	0.355476	1.497	0.355476	1.497	0.441771	1.497	-0.152186	1.497	-0.0128174	1.497	10.3053	1.497	9.894	1.497	0.411282	1.497	0.411282	1.497	0.48208	1.497	-0.0666533	1.497	0.032959	1.497	-0.00244141	1.497	-0.0151367	1.497	-1.50299	1.497	0	1.497	0		
1.5	279.515	1.5	279.16	1.5	0.355476	1.5	0.355476	1.5	0.441771	1.5	-0.166442	1.5	-0.0109863	1.5	10.3053	1.5	9.894	1.5	0.411282	1.5	0.411282	1.5	0.48208	1.5	-0.0666533	1.5	0.0366211	1.5	-0.00500488	1.5	-0.0126953	1.5	-1.33514	1.5	0	1.5	0		
